serialid,tnscntry,isocntry,corruption,patronage,public_tender,widespread,abuse,bidding,procurement_national,procurement_local,transparency,connections,favouritism,petty_corruption,bribing,reported,court,fined,sector,employees,age,turnover
6387,39,PL,4,4,9,3,2,3,2,2,2,3,2,1,3,1,1,1,1,1,4,1
6390,39,PL,1,1,9,2,2,2,2,2,3,2,1,3,3,2,2,2,2,1,4,3
6392,39,PL,2,2,2,2,2,2,2,2,3,2,1,3,2,2,2,3,4,3,4,1
6394,39,PL,4,4,9,2,1,2,1,2,2,2,2,2,3,2,2,2,6,1,4,1
6396,39,PL,4,1,9,2,1,5,1,2,4,2,1,1,3,1,2,2,3,1,4,1
6397,39,PL,3,3,9,3,1,2,3,3,2,2,2,3,3,3,3,3,3,1,4,2
6398,39,PL,1,1,9,1,5,1,1,4,4,1,1,3,4,3,3,3,5,1,4,2
6400,39,PL,3,3,2,2,3,3,2,2,3,3,2,3,3,2,2,3,5,1,3,2
6404,39,PL,4,4,2,3,5,5,1,3,3,3,1,2,2,1,1,2,2,3,4,1
6405,39,PL,4,3,1,3,4,3,2,2,1,1,1,1,4,1,1,1,1,2,4,1
6406,39,PL,4,4,2,2,2,2,2,1,2,2,2,3,3,3,2,2,3,1,4,1
6411,39,PL,4,4,9,3,3,2,1,3,2,3,3,2,2,2,1,2,1,1,2,3
6412,39,PL,3,3,9,3,3,3,3,3,4,4,2,2,4,3,3,3,5,1,3,1
6413,39,PL,3,3,9,2,2,2,3,3,3,2,2,3,3,2,2,3,1,4,4,3
6414,39,PL,4,3,9,4,3,3,3,3,3,3,2,3,3,2,2,2,5,1,4,3
6415,39,PL,4,4,9,4,4,3,4,4,3,3,2,2,2,2,2,2,5,1,4,1
6423,39,PL,4,4,9,2,2,1,2,2,3,4,2,3,3,2,2,2,6,1,2,1
6427,39,PL,1,1,2,3,3,3,3,3,2,4,2,2,2,2,2,2,1,2,4,1
6429,39,PL,2,2,1,2,2,1,2,2,4,2,1,3,3,1,1,1,3,1,4,1
6432,39,PL,3,2,9,3,2,2,2,2,4,3,1,3,3,3,2,3,5,1,3,2
6436,39,PL,4,4,2,2,3,1,3,3,1,4,1,4,4,4,1,1,1,3,4,2
6438,39,PL,2,2,9,3,2,3,2,3,3,3,2,1,2,2,2,2,5,1,2,3
6440,39,PL,4,4,1,3,1,3,2,2,4,3,2,4,4,3,3,3,5,1,2,1
6443,39,PL,4,4,9,3,3,3,3,3,3,3,2,4,3,2,1,2,4,1,4,1
6445,39,PL,2,2,9,3,3,3,2,3,4,2,2,2,2,2,2,2,5,1,4,3
6446,39,PL,4,4,9,3,3,3,2,3,3,3,1,3,2,2,3,3,5,2,2,2
6449,39,PL,4,4,2,2,3,3,3,3,4,4,1,3,3,2,2,2,1,2,4,3
6457,39,PL,3,3,2,2,3,3,3,2,3,4,3,3,2,2,2,3,3,1,3,3
6462,39,PL,1,1,1,1,1,1,1,3,4,4,1,1,4,2,2,2,4,1,4,1
6463,39,PL,4,4,9,2,3,3,2,2,2,3,2,2,3,3,3,3,5,3,4,2
6466,39,PL,4,4,9,2,2,2,3,2,3,2,2,3,2,3,3,3,2,1,4,1
6467,39,PL,3,3,9,3,2,3,3,3,3,3,2,2,2,3,2,2,1,1,4,2
6468,39,PL,4,3,9,2,3,3,2,3,3,1,1,3,3,3,2,2,6,1,4,1
6469,39,PL,4,4,2,1,3,3,2,2,4,2,1,3,3,2,2,2,3,1,4,1
6472,39,PL,3,3,2,3,3,2,3,3,3,3,2,3,3,2,2,2,1,3,4,1
6474,39,PL,4,4,9,3,3,3,3,3,2,3,3,2,3,2,2,3,1,2,4,1
6476,39,PL,4,4,1,2,2,2,1,1,2,1,1,1,1,2,2,1,4,3,4,3
6479,39,PL,4,4,9,2,3,3,3,1,4,1,1,2,4,2,2,2,1,3,4,2
6480,39,PL,4,3,2,2,3,4,2,3,2,3,1,2,2,1,1,1,1,2,4,1
6484,39,PL,4,4,9,4,4,4,4,4,3,4,1,2,2,2,2,2,5,1,4,3
6487,39,PL,4,1,9,2,3,2,1,3,4,4,2,4,4,2,3,4,5,1,2,1
6488,39,PL,3,2,1,2,1,2,3,3,3,3,1,2,3,2,1,1,3,1,2,3
6489,39,PL,4,4,1,2,2,3,2,2,2,3,2,3,3,3,3,3,5,1,4,3
6498,39,PL,2,2,9,3,3,3,3,4,3,3,3,2,2,1,1,2,2,1,2,1
6500,39,PL,3,3,9,2,2,3,2,2,3,2,1,2,1,2,2,2,6,1,4,2
6501,39,PL,4,4,9,3,3,3,3,3,3,3,2,3,3,2,2,2,2,1,2,3
6502,39,PL,4,3,2,3,3,2,3,2,3,4,2,2,2,3,2,2,5,2,4,1
6508,39,PL,4,4,2,3,3,3,4,3,2,3,1,3,4,3,3,4,4,2,4,3
6509,39,PL,4,3,2,3,2,2,3,3,3,2,2,2,3,3,2,3,2,2,4,3
6510,39,PL,4,4,2,3,3,3,4,3,4,4,2,3,3,1,1,3,3,3,4,1
6511,39,PL,3,4,9,2,2,5,2,3,2,3,1,3,3,3,3,4,6,1,3,1
6512,39,PL,3,3,9,2,2,2,2,2,2,3,2,3,3,3,3,3,6,1,3,3
6513,39,PL,3,4,2,2,2,4,1,2,2,4,1,2,4,4,3,3,4,2,4,1
6515,39,PL,3,3,9,3,5,5,3,3,3,3,2,3,3,2,2,2,1,1,2,1
6516,39,PL,4,4,9,1,2,2,2,1,3,2,1,1,3,2,2,2,3,1,4,1
6517,39,PL,2,2,1,2,2,2,2,1,2,3,1,3,3,3,3,3,5,2,2,3
6519,39,PL,3,4,9,3,4,3,3,3,3,3,3,2,3,2,2,3,5,1,4,2
6520,39,PL,4,4,9,3,3,3,3,3,3,4,1,3,3,2,2,3,6,1,4,1
6521,39,PL,4,3,2,2,2,2,1,1,3,3,2,3,3,3,3,3,5,2,2,1
6524,39,PL,2,4,9,3,2,3,2,3,3,3,2,4,4,2,2,3,1,1,3,3
6525,39,PL,4,3,4,2,3,2,3,3,4,3,2,2,4,2,2,3,3,1,4,3
6526,39,PL,3,2,2,3,2,2,3,3,3,3,2,3,2,3,3,4,1,3,4,1
6527,39,PL,3,3,9,2,2,2,3,3,3,2,2,3,3,2,2,2,3,3,4,3
6528,39,PL,4,4,9,4,1,2,4,3,4,3,3,3,4,2,1,4,2,3,4,3
6529,39,PL,3,4,2,2,3,4,3,3,3,3,1,3,3,3,2,2,1,1,4,3
6530,39,PL,2,2,1,2,3,3,3,2,4,2,1,3,3,2,3,3,4,1,4,2
6531,39,PL,4,4,1,2,2,2,2,5,4,2,1,3,3,3,2,3,2,2,4,2
6535,39,PL,3,4,9,3,3,3,3,3,4,2,2,2,2,2,2,2,2,3,4,1
6538,39,PL,4,4,9,1,2,2,1,1,4,4,1,2,2,2,2,2,6,3,3,1
6539,39,PL,4,4,9,1,2,2,2,2,4,3,2,3,3,2,3,3,6,1,3,1
6540,39,PL,4,4,2,3,2,2,3,2,2,2,2,2,3,2,2,2,3,1,3,1
6541,39,PL,2,2,9,1,4,3,1,1,4,2,2,4,4,3,3,3,6,2,2,1
6542,39,PL,4,4,9,3,3,4,4,4,4,4,1,3,3,2,2,2,3,3,4,1
6543,39,PL,1,2,9,1,2,3,3,2,1,1,1,1,2,2,2,3,3,1,4,3
6544,39,PL,3,3,9,3,3,3,3,3,4,3,1,2,3,2,2,2,3,4,2,1
6549,39,PL,4,3,9,3,3,3,3,3,3,2,2,3,3,2,3,3,2,3,4,2
6550,39,PL,4,1,9,2,2,2,1,2,4,1,1,4,4,2,1,2,4,1,4,3
6551,39,PL,3,3,2,1,2,2,2,2,4,3,2,3,3,2,2,2,1,3,4,3
6552,39,PL,4,2,9,3,3,3,3,2,3,3,3,3,3,2,1,1,1,1,4,1
6553,39,PL,4,4,3,2,5,5,1,2,2,4,1,2,1,2,2,2,1,2,4,3
6555,39,PL,3,3,2,3,4,4,4,4,4,3,1,2,2,2,2,2,1,2,4,1
6556,39,PL,3,4,2,2,2,2,3,3,2,2,1,2,2,2,2,1,2,3,4,3
6557,39,PL,4,4,9,3,3,4,3,3,3,4,4,1,1,2,2,2,3,3,4,3
6558,39,PL,4,4,2,3,3,4,3,4,4,3,1,3,3,2,2,2,4,3,4,3
6560,39,PL,4,4,9,2,3,2,1,1,4,2,1,2,4,2,2,2,4,1,4,3
6562,39,PL,3,2,9,2,2,3,2,3,4,3,1,4,4,1,1,1,2,1,4,1
6565,39,PL,1,1,9,3,3,2,3,3,3,3,1,2,2,2,2,2,6,1,4,2
6566,39,PL,4,4,9,3,3,3,3,2,2,2,3,1,2,2,2,2,2,1,4,1
6567,39,PL,4,4,9,3,3,3,2,3,4,2,1,4,4,3,2,2,2,1,4,1
6570,39,PL,4,4,9,2,2,2,2,3,4,3,3,3,3,2,2,2,6,3,4,3
6571,39,PL,4,4,9,3,3,3,3,3,2,3,2,3,3,2,2,3,4,1,4,1
6577,39,PL,3,2,9,1,2,3,1,2,3,1,1,3,2,2,2,3,6,2,4,1
6582,39,PL,3,2,9,2,2,3,2,1,3,3,1,3,2,2,2,3,6,1,4,3
6584,39,PL,2,4,9,2,2,4,4,3,4,3,2,2,3,3,3,3,2,1,4,1
6585,39,PL,2,3,4,2,3,2,2,2,3,4,2,3,3,2,3,3,2,2,4,3
6590,39,PL,4,4,1,2,3,2,2,2,2,3,1,4,3,3,3,3,4,2,4,3
6591,39,PL,3,2,2,3,3,3,3,3,2,2,2,3,3,2,3,3,6,1,4,3
6592,39,PL,4,4,2,3,3,3,4,4,4,2,2,4,3,2,2,3,4,3,3,2
6599,39,PL,4,2,9,2,3,2,1,1,3,2,1,3,3,3,3,3,2,1,4,2
6600,39,PL,4,4,9,2,3,3,3,2,4,3,1,2,2,2,2,2,6,1,4,2
6604,39,PL,4,4,9,1,3,2,2,2,4,3,1,4,4,3,3,3,6,1,4,1
6610,39,PL,4,3,9,3,3,1,2,3,1,2,1,3,2,2,3,2,2,3,4,3
6613,39,PL,4,4,2,3,2,2,3,2,3,2,1,3,2,2,2,2,5,3,4,3
6614,39,PL,4,4,2,2,3,3,3,3,2,1,2,3,1,3,3,3,4,3,4,1
6615,39,PL,4,4,2,2,2,3,3,3,3,3,2,3,3,3,3,4,2,4,4,1
6617,39,PL,3,3,9,2,3,2,2,2,3,3,2,3,3,2,3,3,2,3,4,1
6618,39,PL,4,4,2,4,4,4,4,4,3,3,3,3,3,2,2,2,2,4,4,1
6619,39,PL,4,4,2,2,3,3,3,3,2,3,1,2,3,2,2,2,4,3,4,2
6622,39,PL,4,4,9,2,3,3,3,3,3,3,2,2,2,2,2,2,4,4,4,1
6623,39,PL,4,3,2,2,3,4,1,1,4,3,1,4,4,2,2,2,4,3,4,2
6631,39,PL,4,4,2,3,3,3,4,4,3,4,3,3,1,2,2,2,4,2,2,1
6632,39,PL,1,1,2,2,2,2,2,2,4,2,1,2,3,2,2,2,2,2,4,3
6635,39,PL,4,4,9,3,3,4,2,3,4,2,2,2,2,2,2,2,2,1,4,1
6639,39,PL,4,4,9,2,2,2,2,2,3,2,2,3,2,2,3,3,6,1,4,3
6640,39,PL,4,4,9,2,3,2,4,3,4,3,1,1,1,1,1,2,6,1,4,2
6641,39,PL,4,2,2,2,2,3,1,1,4,2,1,4,4,2,2,4,6,1,4,3
6644,40,RO,1,1,1,1,1,1,1,1,4,2,1,4,4,2,2,2,6,1,3,1
6645,40,RO,3,4,9,1,1,1,1,1,4,1,1,3,3,3,3,3,5,1,4,1
6647,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,2,2,4,3
6648,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,4,2,4,3
6649,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,1,3,3
6650,40,RO,2,2,9,2,2,2,2,2,3,2,2,2,3,3,3,3,3,1,4,3
6651,40,RO,2,2,9,1,1,3,1,1,3,2,2,2,2,2,2,2,3,1,4,1
6652,40,RO,2,3,2,1,1,2,3,3,3,3,2,2,2,2,2,2,1,3,4,1
6653,40,RO,1,1,9,1,2,2,2,2,4,3,1,4,4,4,1,1,2,1,4,2
6655,40,RO,1,1,9,1,2,2,1,1,4,3,1,2,2,1,1,1,5,1,3,3
6656,40,RO,1,1,9,1,2,2,1,1,3,2,1,3,3,1,2,2,1,1,4,3
6657,40,RO,4,4,9,2,2,1,2,2,1,1,1,2,3,2,1,1,1,2,3,1
6658,40,RO,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,1,3,3
6659,40,RO,1,1,9,1,1,1,1,1,4,2,1,4,3,4,3,3,5,1,2,3
6660,40,RO,1,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,3,1
6663,40,RO,1,1,9,1,2,2,2,2,3,3,2,3,3,2,2,2,4,1,4,2
6664,40,RO,1,1,4,1,2,2,2,1,1,2,2,3,3,2,2,2,1,3,4,1
6665,40,RO,1,1,9,1,2,2,1,1,3,4,1,3,3,2,2,2,4,1,4,3
6667,40,RO,1,1,9,2,2,2,1,1,2,1,1,3,2,2,2,2,1,3,4,2
6669,40,RO,2,2,9,1,1,2,1,1,4,1,1,4,4,1,2,2,3,3,4,3
6670,40,RO,1,1,2,2,3,3,2,2,2,3,2,1,2,2,2,3,2,1,3,1
6671,40,RO,1,1,2,2,1,2,2,1,3,3,1,3,3,2,3,3,5,1,4,3
6673,40,RO,4,3,9,2,3,3,3,3,2,4,3,2,2,2,2,2,5,2,4,1
6676,40,RO,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,6,1,4,2
6679,40,RO,2,3,9,2,3,3,2,2,3,2,3,2,2,2,3,2,2,1,4,2
6680,40,RO,1,3,9,2,2,3,2,2,3,3,2,2,3,2,2,2,6,1,3,1
6681,40,RO,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,4,2
6685,40,RO,2,2,9,2,2,2,1,1,1,1,1,2,2,2,2,2,3,1,3,1
6686,40,RO,2,1,2,1,1,4,2,2,4,4,1,4,4,3,3,4,2,3,2,1
6689,40,RO,2,2,9,2,1,1,2,2,3,3,2,2,2,1,1,1,5,2,4,3
6691,40,RO,2,2,9,2,3,3,2,2,2,3,2,3,2,2,2,2,4,1,4,3
6692,40,RO,2,2,9,1,2,2,2,2,4,2,1,1,1,1,1,1,2,1,4,3
6695,40,RO,4,4,9,3,3,3,3,3,2,4,3,4,4,1,1,1,6,1,2,1
6696,40,RO,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,2,4,3
6698,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,4,3,4,3
6700,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,2,4,3
6702,40,RO,2,3,1,1,2,2,2,2,2,2,1,1,3,1,2,2,2,2,3,1
6703,40,RO,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,2,4,3
6704,40,RO,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,4,3
6705,40,RO,4,4,2,1,4,4,2,2,3,1,1,2,4,2,2,3,6,1,2,2
6706,40,RO,1,1,9,1,2,1,1,1,3,1,1,4,4,3,4,3,6,1,4,1
6707,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,1,4,3
6708,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,6,1,3,3
6709,40,RO,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,1,4,3
6710,40,RO,2,2,9,2,2,2,2,2,3,2,3,3,3,3,3,3,4,1,3,3
6711,40,RO,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,3,3
6713,40,RO,1,2,2,1,2,2,1,1,3,4,1,3,4,2,2,2,2,1,3,1
6715,40,RO,1,1,9,1,5,5,1,1,4,4,1,4,4,2,2,3,3,1,3,1
6716,40,RO,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,4,3,4,3
6717,40,RO,1,1,9,1,1,2,1,1,4,4,1,4,4,4,3,4,6,1,4,1
6718,40,RO,1,1,9,1,1,1,2,2,4,3,3,3,3,2,2,2,5,3,3,1
6720,40,RO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1
6721,40,RO,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,4,3
6722,40,RO,1,1,1,1,2,2,2,2,3,1,1,4,4,3,4,4,6,1,4,2
6724,40,RO,1,2,2,2,1,2,2,2,2,4,3,2,2,2,2,2,2,1,4,3
6726,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,1,3,4,3
6727,40,RO,1,1,1,2,2,2,2,2,3,1,1,4,4,3,4,4,4,2,4,2
6729,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,5,2,4,3
6730,40,RO,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,4,3
6731,40,RO,2,2,9,2,2,2,2,2,2,1,1,1,2,1,1,1,4,3,4,1
6732,40,RO,1,1,9,1,2,2,1,1,1,2,1,1,1,3,3,2,6,1,3,3
6735,40,RO,2,2,1,2,2,2,3,3,3,1,2,3,3,3,3,3,4,2,4,3
6736,40,RO,2,2,9,2,2,2,2,2,3,2,2,3,3,3,3,3,4,2,4,3
6737,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,1,3,3
6738,40,RO,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,3,4,3
6739,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,2,4,3
6740,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,4,3
6741,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,4,1,3,3
6742,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,5,2,4,1
6743,40,RO,1,2,9,1,2,2,2,3,2,2,3,2,3,2,2,3,2,2,4,1
6744,40,RO,2,1,9,2,2,2,2,3,3,3,3,2,2,2,2,2,4,2,4,3
6745,40,RO,1,1,9,1,2,2,2,1,3,4,1,1,3,2,2,2,1,1,4,1
6747,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,5,2,3,1
6748,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,4,1,4,3
6749,40,RO,2,2,9,2,2,2,2,2,3,1,2,4,3,3,3,3,6,2,3,3
6750,40,RO,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,3,1
6751,40,RO,2,2,9,2,2,2,2,2,3,2,2,3,3,3,3,3,6,1,2,3
6752,40,RO,1,1,9,1,2,2,1,1,1,1,1,1,2,2,2,2,2,3,4,1
6753,40,RO,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,5,3,2,1
6754,40,RO,1,1,2,2,2,2,2,2,1,4,2,1,1,2,2,2,5,3,3,1
6756,40,RO,1,1,9,1,2,2,2,2,3,2,1,2,4,2,3,3,1,1,4,2
6757,40,RO,1,1,9,1,2,2,2,2,3,3,2,3,2,2,2,2,4,3,4,1
6759,40,RO,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,1
6761,40,RO,2,1,9,1,1,2,1,1,4,1,1,4,4,3,4,4,1,1,4,1
6762,40,RO,2,2,4,2,2,2,2,2,2,2,2,1,2,2,2,2,5,4,4,1
6763,40,RO,1,1,9,2,2,2,2,2,4,3,3,2,1,3,3,2,5,3,4,1
6764,40,RO,1,1,9,1,1,1,1,1,3,4,2,1,4,3,3,3,1,1,4,1
6765,40,RO,2,2,9,1,2,2,2,2,4,1,4,4,4,1,1,1,1,1,4,1
6766,40,RO,1,1,9,2,3,2,1,1,4,1,1,4,4,3,4,4,1,2,4,1
6769,40,RO,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,3,4,1
6770,40,RO,1,2,9,1,3,2,1,1,4,2,2,1,3,4,4,4,1,1,4,1
6771,40,RO,1,1,9,1,2,2,2,2,3,1,2,4,3,4,4,4,4,1,2,1
6772,40,RO,1,1,9,2,2,2,1,1,2,1,1,1,2,2,2,2,5,3,4,1
6776,40,RO,1,1,9,1,1,1,1,1,1,1,1,1,1,2,3,3,6,1,3,1
6783,40,RO,2,1,9,2,2,2,2,2,4,4,1,1,4,2,2,2,5,3,4,3
6784,40,RO,1,1,9,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,4,2
6788,40,RO,1,1,9,1,1,2,1,1,1,1,1,2,1,2,2,3,1,2,4,1
6791,40,RO,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,3
6793,40,RO,2,2,9,2,2,4,2,2,1,2,1,2,1,1,2,2,2,3,4,3
6794,40,RO,1,1,9,2,2,2,2,2,1,1,1,3,2,4,4,4,1,3,3,1
6795,40,RO,1,1,9,1,2,2,1,1,3,2,2,3,4,3,3,3,4,1,4,2
6796,40,RO,1,1,9,1,1,1,1,1,1,1,1,2,1,2,2,1,3,1,4,1
6797,40,RO,1,1,9,1,2,2,1,1,1,1,1,1,1,2,2,2,4,2,4,1
6800,40,RO,1,1,9,1,1,2,1,1,3,1,1,3,3,3,3,3,5,1,4,1
6804,40,RO,1,1,9,1,2,1,1,1,1,1,1,1,4,4,4,4,2,1,4,1
6808,40,RO,3,3,9,2,2,1,2,2,4,1,3,4,4,3,3,3,4,1,4,3
6810,40,RO,1,2,9,2,2,2,1,1,3,1,1,3,4,4,4,3,6,1,4,1
6812,40,RO,3,1,9,1,2,2,1,1,4,1,1,1,3,1,1,1,6,1,4,3
6813,40,RO,1,2,9,1,3,2,2,2,1,1,2,1,1,1,1,1,4,1,4,1
6815,40,RO,1,2,9,1,1,1,2,2,1,2,2,1,2,1,2,3,4,1,3,1
6819,40,RO,2,1,9,1,2,1,2,2,2,1,1,2,1,1,2,2,1,2,4,1
6820,40,RO,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,3,2,3,1
6822,40,RO,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,4,1,4,2
6823,40,RO,2,2,9,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1
6824,40,RO,1,1,1,2,2,2,1,1,4,1,1,4,4,4,4,4,3,1,4,2
6825,40,RO,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,2,4,1,4,2
6827,40,RO,1,1,9,2,2,2,2,2,2,2,2,2,2,2,1,4,4,1,2,2
6828,40,RO,1,1,9,1,2,1,2,2,3,1,1,3,3,4,4,4,4,1,4,2
6829,40,RO,1,2,9,1,2,2,2,3,3,1,1,4,3,3,3,3,4,2,4,3
6833,40,RO,2,2,9,2,2,1,2,1,3,3,2,3,3,2,2,2,5,1,3,3
6834,40,RO,1,1,9,2,1,2,2,2,4,1,1,1,1,3,3,3,4,1,4,2
6835,40,RO,1,1,1,1,1,1,2,1,1,1,1,1,3,3,3,3,5,3,4,1
6836,40,RO,1,2,2,1,1,1,1,1,3,4,1,4,2,2,3,3,5,1,4,3
6837,40,RO,1,3,9,1,1,3,2,1,4,1,1,3,3,3,4,3,2,2,4,1
6840,40,RO,1,1,9,1,2,2,2,2,2,1,2,2,2,2,3,3,5,1,4,3
6841,40,RO,1,1,9,1,2,2,1,1,1,1,1,3,4,3,3,3,1,1,4,2
6843,40,RO,1,1,9,1,1,2,1,1,2,1,1,3,2,3,3,3,6,1,2,3
6844,40,RO,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,4,1
6846,40,RO,1,2,2,2,1,1,2,2,2,2,3,2,2,1,2,2,1,3,4,1
6847,40,RO,1,1,9,1,1,2,1,1,1,1,1,3,3,3,3,3,5,3,4,1
6848,40,RO,1,2,9,2,1,1,1,1,1,1,1,3,1,4,4,4,2,1,3,1
6849,40,RO,1,1,9,2,1,1,1,1,1,2,4,4,4,4,4,4,4,1,4,1
6851,40,RO,1,1,9,1,1,1,1,1,4,1,1,4,4,4,4,4,4,1,4,2
6852,40,RO,1,1,9,1,1,1,1,1,1,1,1,3,1,1,1,1,4,2,2,1
6855,40,RO,1,1,9,1,1,1,1,1,4,1,1,3,4,3,3,3,2,1,3,2
6859,40,RO,1,3,9,1,2,1,1,2,4,1,1,4,3,3,3,4,6,1,4,2
6862,40,RO,1,1,9,1,2,3,1,1,4,1,1,3,3,4,4,3,2,3,4,1
6865,40,RO,1,2,9,1,3,3,1,1,1,1,1,3,4,3,3,3,6,1,3,1
6869,40,RO,1,1,2,1,3,4,1,1,4,1,1,4,1,3,4,4,2,3,3,1
6870,40,RO,1,1,9,1,2,2,2,2,4,1,2,1,4,1,1,1,1,3,2,3
6871,40,RO,1,1,9,1,1,1,1,1,4,1,1,4,3,3,3,3,2,3,4,2
6874,40,RO,2,3,9,2,3,3,2,2,1,4,3,2,1,1,1,1,2,3,4,1
6877,40,RO,1,1,9,1,2,2,2,2,1,1,1,3,4,3,4,3,1,2,3,2
6878,40,RO,1,2,9,2,3,3,2,2,2,4,4,2,2,1,1,2,2,1,4,1
6879,40,RO,1,1,9,1,4,4,1,1,2,1,1,2,2,2,2,2,6,1,4,1
6882,40,RO,1,1,9,1,2,1,1,1,1,1,1,1,4,3,3,3,2,1,3,1
6883,40,RO,1,1,4,1,2,3,1,1,3,1,1,1,3,3,3,3,1,1,2,2
6886,40,RO,1,1,9,1,4,3,1,1,2,1,2,3,2,1,1,3,5,1,3,2
6889,40,RO,1,3,9,1,1,3,1,1,1,1,1,4,3,3,3,3,5,1,4,1
6892,40,RO,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,4,3,3,4,1
6896,40,RO,1,2,9,2,2,2,2,1,3,4,3,3,3,2,2,2,3,2,4,3
6897,40,RO,1,1,9,1,1,1,2,1,1,1,1,1,1,3,3,3,3,1,4,1
6899,40,RO,1,3,2,1,1,2,1,1,3,2,1,3,3,1,1,1,6,1,4,1
6901,40,RO,1,1,9,1,3,2,1,1,3,1,1,3,3,4,4,4,1,1,4,1
6902,40,RO,1,1,9,1,1,1,1,1,2,2,1,4,4,3,3,3,5,1,2,3
6904,40,RO,1,1,9,2,2,3,1,1,4,1,1,3,3,4,4,4,3,1,4,1
6905,40,RO,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1
6907,40,RO,1,1,9,1,2,2,2,2,2,3,2,3,3,3,3,3,5,2,4,2
6909,40,RO,2,2,9,2,1,2,2,2,2,4,2,1,1,2,2,1,3,1,3,3
6911,40,RO,1,1,9,1,2,2,1,1,1,1,1,4,4,4,3,3,3,1,4,2
6913,40,RO,1,1,2,2,4,2,2,3,4,1,1,2,4,4,3,3,3,1,2,1
6918,40,RO,2,2,2,1,2,2,2,2,4,1,1,4,4,4,4,2,5,1,4,3
6919,40,RO,3,4,9,1,1,1,1,2,3,2,3,3,3,3,1,3,6,1,3,2
6920,40,RO,1,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,1,4,2
6921,40,RO,2,2,9,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,3,1
6923,40,RO,3,3,9,2,2,2,2,2,3,2,2,2,2,2,2,2,6,2,4,1
6926,40,RO,1,1,9,1,1,1,1,1,1,1,1,3,3,3,3,3,1,4,3,1
6927,40,RO,4,4,9,2,2,2,2,2,4,1,4,4,3,1,2,2,2,1,2,1
6928,40,RO,1,1,9,1,1,1,1,1,4,3,1,4,2,3,3,3,2,1,4,1
6931,40,RO,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,2
6932,40,RO,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,4,1
6935,40,RO,1,1,9,1,2,1,1,2,4,2,1,3,2,2,2,3,1,1,3,3
6937,40,RO,1,1,1,1,2,2,2,2,4,2,1,4,4,3,3,3,4,1,2,1
